C1,C1S,C2,C2S,GI,DP
EGY,64,SRB,85,1,2014.08.30
SRB,73,FRA,74,2,2014.08.31
IRI,70,SRB,83,3,2014.09.01
SRB,73,BRA,81,4,2014.09.03
SRB,73,ESP,89,5,2014.09.04
SRB,90,GRE,72,6,2014.09.07
SRB,84,BRA,56,7,2014.09.10
FRA,85,SRB,90,8,2014.09.12
USA,129,SRB,92,9,2014.09.14
