C1,C1S,C2,C2S,GI,DP
ESP,94,CIV,64,1,2023.08.26
CIV,71,IRI,69,2,2023.08.28
CIV,77,BRA,89,3,2023.08.30
CIV,84,LBN,94,4,2023.08.31
CIV,77,FRA,87,5,2023.09.02
