C1,C1S,C2,C2S,GI,DP
DOM,87,PHI,81,1,2023.08.25
ITA,82,DOM,87,2,2023.08.27
ANG,67,DOM,75,3,2023.08.29
DOM,97,PUR,102,4,2023.09.01
DOM,79,SRB,112,5,2023.09.03
