C1,C1S,C2,C2S,GI,DP
IRI,81,PUR,83,1,2019.08.31
PUR,63,ESP,73,2,2019.09.02
PUR,67,TUN,64,3,2019.09.04
SRB,90,PUR,47,4,2019.09.06
PUR,89,ITA,94,5,2019.09.08
