C1,C1S,C2,C2S,GI,DP
CZE,67,USA,88,1,2019.09.01
USA,93,TUR,92,2,2019.09.03
USA,98,JPN,45,3,2019.09.05
USA,69,GRE,53,4,2019.09.07
USA,89,BRA,73,5,2019.09.09
USA,79,FRA,89,6,2019.09.11
SRB,94,USA,89,7,2019.09.12
USA,87,POL,74,8,2019.09.14
