C1,C1S,C2,C2S,GI,DP
TUR,86,JPN,67,1,2019.09.01
USA,93,TUR,92,2,2019.09.03
TUR,76,CZE,91,3,2019.09.05
TUR,79,MNE,74,4,2019.09.07
TUR,101,NZL,102,5,2019.09.09
