C1,C1S,C2,C2S,GI,DP
ESP,101,TUN,62,1,2019.08.31
PUR,63,ESP,73,2,2019.09.02
ESP,73,IRI,65,3,2019.09.04
ESP,67,ITA,60,4,2019.09.06
ESP,81,SRB,69,5,2019.09.08
ESP,90,POL,78,6,2019.09.10
ESP,95,AUS,88,7,2019.09.13
ARG,75,ESP,95,8,2019.09.15
